motor_time_fraction,motor_angle_deg,small_linear,large_linear,small_6h,large_6h,delta_small,delta_large,dsmall6h_dt,dlarge6h_dt
6.104166666666667185e-01,2.197500000000000284e+02,5.119190042073864522e-01,2.354603699606343248e-02,5.292762350347938183e-01,3.049135447762189540e-04,1.735723082740736611e-02,-2.324112345128721488e-02,-4.387325683672089305e+00,-1.267095248792706741e-01
6.108333333333333393e-01,2.199000000000000057e+02,5.101703590543686939e-01,2.327348219095823345e-02,5.274502308082111846e-01,2.543694378910784358e-04,1.727987175384249063e-02,-2.301911275306715507e-02,-4.377481733847486289e+00,-1.158942272940459706e-01
6.112500000000000711e-01,2.200500000000000114e+02,5.084217139013504916e-01,2.300092738585296503e-02,5.256283442090505797e-01,2.083416211404452202e-04,1.720663030770008817e-02,-2.279258576471251962e-02,-4.367561326340107186e+00,-1.050314163751889518e-01
6.116666666666666918e-01,2.202000000000000171e+02,5.066730687483327333e-01,2.272837258074775213e-02,5.238106067767085428e-01,1.668497860434073668e-04,1.713753802837580942e-02,-2.256152279470434452e-02,-4.357565987653904571e+00,-9.412160075862759101e-02
6.120833333333334236e-01,2.203500000000000227e+02,5.049244235953145310e-01,2.245581777564248371e-02,5.219970494142555095e-01,1.299134106174363484e-04,1.707262581894097853e-02,-2.232590436502504896e-02,-4.347497245605178584e+00,-8.316529660485545705e-02
6.125000000000000444e-01,2.205000000000000284e+02,5.031757784422967728e-01,2.218326297053728469e-02,5.201877023879395434e-01,9.755175625719125754e-05,1.701192394564277066e-02,-2.208571121428009459e-02,-4.337356629090182381e+00,-7.216302752983159985e-02
6.129166666666666652e-01,2.206500000000000057e+02,5.014271332892790145e-01,2.191070816543207178e-02,5.183825953267839903e-01,6.978386464310579022e-05,1.695546203750497583e-02,-2.184092430078896432e-02,-4.327145667852978939e+00,-6.111532453479262550e-02
6.133333333333333970e-01,2.208000000000000114e+02,4.996784881362607011e-01,2.163815336032680336e-02,5.165817572222808352e-01,4.662855467887680569e-05,1.690326908602013400e-02,-2.159152480564792767e-02,-4.316865892253642478e+00,-5.002272593501611714e-02
6.137500000000000178e-01,2.209500000000000171e+02,4.979298429832429429e-01,2.136559855522160434e-02,5.147852164281867537e-01,2.810441945932359896e-05,1.685537344494381085e-02,-2.133749413576228188e-02,-4.306518833036856897e+00,-3.888577728758736002e-02
6.141666666666667496e-01,2.211000000000000227e+02,4.961811978302247406e-01,2.109304375011632204e-02,5.129930006604049852e-01,1.422982326685469946e-05,1.681180283018024468e-02,-2.107881392684946703e-02,-4.296106021100891681e+00,-2.770503131810188660e-02
6.145833333333333703e-01,2.212500000000000000e+02,4.944325526772069823e-01,2.082048894501112302e-02,5.112051369969757841e-01,5.022898602077336249e-06,1.677258431976880182e-02,-2.081546604640904449e-02,-4.285628987267082302e+00,-1.648104784641741399e-02
6.149999999999999911e-01,2.214000000000000057e+02,4.926839075241891130e-01,2.054793413990592399e-02,5.094216518781503611e-01,5.015432413488652702e-07,1.673774435396124804e-02,-2.054743259666457628e-02,-4.275089262049764471e+00,-5.214393711383798549e-03
6.154166666666667229e-01,2.215500000000000114e+02,4.909352623711709107e-01,2.027537933480064170e-02,5.076425711065705171e-01,6.834173301364180083e-07,1.670730873539960637e-02,-2.027469591747050465e-02,-4.264488375426773281e+00,6.094357305371159682e-03
6.158333333333333437e-01,2.217000000000000171e+02,4.891866172181531525e-01,2.000282452969544267e-02,5.058679198475390937e-01,5.585940504396153635e-06,1.668130262938594122e-02,-1.999723858919104716e-02,-4.253827856610531200e+00,1.744462455660711689e-02
6.162500000000000755e-01,2.218500000000000227e+02,4.874379720651349501e-01,1.973026972459017425e-02,5.040977226293856805e-01,1.522628904722191415e-05,1.665975056425073042e-02,-1.971504343554295394e-02,-4.243109233819716053e+00,2.883582060758494922e-02
6.166666666666666963e-01,2.220000000000000000e+02,4.856893269121171919e-01,1.945771491948497522e-02,5.023320033439294674e-01,2.962139307684447039e-05,1.664267643181227552e-02,-1.942809352640812934e-02,-4.232334034051635996e+00,4.026735131508499960e-02
6.170833333333334281e-01,2.221500000000000341e+02,4.839406817590988785e-01,1.918516011437969293e-02,5.005707852470332453e-01,4.878793376852858980e-05,1.663010348793436677e-02,-1.913637218061116363e-02,-4.221503782855265285e+00,5.173861590734313981e-02
6.175000000000000488e-01,2.223000000000000114e+02,4.821920366060811203e-01,1.891260530927449390e-02,4.988140909592569394e-01,7.274234060811461851e-05,1.662205435317581914e-02,-1.883986296866637863e-02,-4.210620004105053660e+00,6.324900706484404278e-02
6.179166666666666696e-01,2.224499999999999886e+02,4.804433914530633620e-01,1.864005050416929488e-02,4.970619424665998487e-01,1.015007886824459172e-04,1.661855101353648667e-02,-1.853854971548684824e-02,-4.199684219775480898e+00,7.479791100202271004e-02
6.183333333333334014e-01,2.226000000000000227e+02,4.786947463000451597e-01,1.836749569906401258e-02,4.953143611213399189e-01,1.350791960015879241e-04,1.661961482129475920e-02,-1.823241650306242634e-02,-4.188697949716450708e+00,8.638470754978401500e-02
6.187500000000000222e-01,2.227500000000000000e+02,4.769461011470274014e-01,1.809494089395881355e-02,4.935713676429669960e-01,1.734932208557285493e-04,1.662526649593959460e-02,-1.792144767310308376e-02,-4.177662711429554143e+00,9.800877023886400696e-02
6.191666666666667540e-01,2.229000000000000341e+02,4.751974559940090881e-01,1.782238608885354514e-02,4.918329821192048423e-01,2.167582592091606738e-04,1.663552612519575424e-02,-1.760562782964438314e-02,-4.166580019845184779e+00,1.096694663840342976e-01
6.195833333333333748e-01,2.230500000000000114e+02,4.734488108409913298e-01,1.754983128374833223e-02,4.900992240071319617e-01,2.648894421261050185e-04,1.665041316614063183e-02,-1.728494184162222835e-02,-4.155451387100645100e+00,1.213661571690651114e-01
6.199999999999999956e-01,2.231999999999999886e+02,4.717001656879735716e-01,1.727727647864313321e-02,4.883701121343891893e-01,3.179016332354761445e-04,1.666994644641561774e-02,-1.695937484540765636e-02,-4.144278322319183694e+00,1.330981977325142451e-01
6.204166666666667274e-01,2.233500000000000227e+02,4.699515205349553693e-01,1.700472167353786479e-02,4.866456647004815395e-01,3.758094262300854665e-04,1.669414416552617020e-02,-1.662891224730778106e-02,-4.133062331390054744e+00,1.448649372542577807e-01
6.208333333333333481e-01,2.235000000000000000e+02,4.682028753819376110e-01,1.673216686843266576e-02,4.849258992781735333e-01,4.386271424002316077e-04,1.672302389623592234e-02,-1.629353972603243481e-02,-4.121804916749660208e+00,1.566657190427633295e-01
6.212500000000000799e-01,2.236500000000000341e+02,4.664542302289192977e-01,1.645961206332738347e-02,4.832108328149700704e-01,5.063688282076057824e-04,1.675660258605077280e-02,-1.595324323511977671e-02,-4.110507577163708071e+00,1.684998806231306490e-01
6.216666666666667007e-01,2.238000000000000114e+02,4.647055850759015394e-01,1.618705725822218444e-02,4.815004816346941108e-01,5.790482528929480951e-04,1.679489655879257137e-02,-1.560800900532923613e-02,-4.099171807510588295e+00,1.803667538258038328e-01
6.220833333333333215e-01,2.239499999999999886e+02,4.629569399228837812e-01,1.591450245311698541e-02,4.797948614391489564e-01,6.566789061224512182e-04,1.683792151626517519e-02,-1.525782354699453496e-02,-4.087799098565825240e+00,1.922656648760106002e-01
6.225000000000000533e-01,2.241000000000000227e+02,4.612082947698655788e-01,1.564194764801170312e-02,4.780939873098727366e-01,7.392739956699230638e-04,1.688569254000715780e-02,-1.490267365234177951e-02,-4.076390936787777086e+00,2.041959344838795154e-01
6.229166666666666741e-01,2.242500000000000000e+02,4.594596496168478206e-01,1.536939284290650409e-02,4.763978737099849314e-01,8.268464451397058079e-04,1.693822409313711086e-02,-1.454254639776679861e-02,-4.064948804104572488e+00,2.161568779351834280e-01
6.233333333333334059e-01,2.244000000000000341e+02,4.577110044638295072e-01,1.509683803780123568e-02,4.747065344861124414e-01,9.194088917230020018e-04,1.699553002228293419e-02,-1.417742914607823292e-02,-4.053474177702291570e+00,2.281478051827898201e-01
6.237500000000000266e-01,2.245500000000000114e+02,4.559623593108117490e-01,1.482428323269602277e-02,4.730199828704154119e-01,1.016973683997455472e-03,1.705762355960366294e-02,-1.380730954869856773e-02,-4.041968529814480071e+00,2.401680209386676257e-01
6.241666666666667584e-01,2.247000000000000455e+02,4.542137141577935466e-01,1.455172842759075436e-02,4.713382314826884967e-01,1.119552879761022282e-03,1.712451732489495004e-02,-1.343217554782973229e-02,-4.030433327512993991e+00,2.522168247665753094e-01
6.245833333333333792e-01,2.248500000000000227e+02,4.524650690047757884e-01,1.427917362248555533e-02,4.696612923325608757e-01,1.227158243906546113e-03,1.719622332778508733e-02,-1.305201537857900856e-02,-4.018870032500238665e+00,2.642935111752583999e-01
6.250000000000000000e-01,2.250000000000000000e+02,4.507164238517580301e-01,1.400661881738035630e-02,4.679891768217710468e-01,1.339801246336064450e-03,1.727275297001301668e-02,-1.266681757104429207e-02,-4.007280100902792519e+00,2.763973697123063289e-01
6.254166666666667318e-01,2.251500000000000341e+02,4.489677786987397168e-01,1.373406401227507401e-02,4.663218957465360970e-01,1.457493059912487541e-03,1.735411704779638020e-02,-1.227657095236258690e-02,-3.995664983066518960e+00,2.885276850584972963e-01
6.258333333333333526e-01,2.253000000000000114e+02,4.472191335457219585e-01,1.346150920716987498e-02,4.646594593000031304e-01,1.580244558450808997e-03,1.744032575428117182e-02,-1.188126464871906533e-02,-3.984026123353144211e+00,3.006837371227034095e-01
6.262500000000000844e-01,2.254500000000000171e+02,4.454704883927037562e-01,1.318895440206459269e-02,4.630018770747818535e-01,1.708066314751396659e-03,1.753138868207809731e-02,-1.148088808731319646e-02,-3.972364959938327278e+00,3.128648011373381665e-01
6.266666666666667052e-01,2.256000000000000227e+02,4.437218432396859980e-01,1.291639959695939366e-02,4.613491580655672553e-01,1.840968598669579090e-03,1.762731482588125731e-02,-1.107543099828981435e-02,-3.960682924611344635e+00,3.250701477542580764e-01
6.270833333333333259e-01,2.257500000000000000e+02,4.419731980866682397e-01,1.264384479185419463e-02,4.597013106718396136e-01,1.978961375229270833e-03,1.772811258517137389e-02,-1.066488341662492380e-02,-3.948981442576291911e+00,3.372990431411979628e-01
6.275000000000000577e-01,2.259000000000000341e+02,4.402245529336499263e-01,1.237128998674892622e-02,4.580583427006500452e-01,2.122054302772553944e-03,1.783378976700011886e-02,-1.024923568397637270e-02,-3.937261932254948249e+00,3.495507490786396998e-01
6.279166666666666785e-01,2.260500000000000114e+02,4.384759077806321681e-01,1.209873518164371331e-02,4.564202613694886002e-01,2.270256731153197025e-03,1.794435358885643206e-02,-9.828478450490516286e-03,-3.925525805091282017e+00,3.618245230571262017e-01
6.283333333333334103e-01,2.262000000000000171e+02,4.367272626276139658e-01,1.182618037653844489e-02,4.547870733092300166e-01,2.423577699969708607e-03,1.805981068161605085e-02,-9.402602676568736287e-03,-3.913774465357620524e+00,3.741196183750404858e-01
6.287500000000000311e-01,2.263500000000000227e+02,4.349786174745962075e-01,1.155362557143324587e-02,4.531587845671640746e-01,2.582025936837623048e-03,1.818016709256786712e-02,-8.971599634595622819e-03,-3.902009309962578332e+00,3.864352842367464458e-01
6.291666666666666519e-01,2.265000000000000000e+02,4.332299723215784493e-01,1.128107076632804684e-02,4.515354006101018336e-01,2.745609855706123998e-03,1.830542828852338433e-02,-8.535460910621923275e-03,-3.890231728260677979e+00,3.987707658511712161e-01
6.295833333333333837e-01,2.266500000000000057e+02,4.314813271685601359e-01,1.100851596122276455e-02,4.499169263275620834e-01,2.914337555212430202e-03,1.843559915900194746e-02,-8.094178406010333476e-03,-3.878443101863787934e+00,4.111253045307402543e-01
6.300000000000000044e-01,2.268000000000000114e+02,4.297326820155423777e-01,1.073596115611756552e-02,4.483033660350405070e-01,3.088216817079487801e-03,1.857068401949812930e-02,-7.647744339038077717e-03,-3.866644804454373752e+00,4.234981377906452682e-01
6.304166666666667362e-01,2.269500000000000171e+02,4.279840368625241753e-01,1.046340635101228322e-02,4.466947234773455677e-01,3.267255104554367493e-03,1.871068661482139239e-02,-7.196151246457916165e-03,-3.854838201600544245e+00,4.358884994485272002e-01
6.308333333333333570e-01,2.271000000000000227e+02,4.262353917095064171e-01,1.019085154590708420e-02,4.450910018320248240e-01,3.451459560888545282e-03,1.885561012251840696e-02,-6.739391985018538915e-03,-3.843024650573023671e+00,4.482956197243837537e-01
6.312500000000000888e-01,2.272500000000000284e+02,4.244867465564882147e-01,9.918296740801815781e-03,4.434922037128531391e-01,3.640837007859819632e-03,1.900545715636492439e-02,-6.277459732941996148e-03,-3.831205500163981981e+00,4.607187253408770444e-01
6.316666666666667096e-01,2.274000000000000057e+02,4.227381014034703455e-01,9.645741935696616753e-03,4.418983311734093755e-01,3.835393944336064082e-03,1.916022976993903004e-02,-5.810347991360553105e-03,-3.819382090507816851e+00,4.731570396238393150e-01
6.320833333333333304e-01,2.275500000000000114e+02,4.209894562504525872e-01,9.373187130591403848e-03,4.403093857107148179e-01,4.035136544880123591e-03,1.931992946026223068e-02,-5.338050585711280258e-03,-3.807555752903872381e+00,4.856097826031349207e-01
6.325000000000000622e-01,2.277000000000000171e+02,4.192408110974343849e-01,9.100632325486135432e-03,4.387253682689549739e-01,4.240070658398997945e-03,1.948455717152058897e-02,-4.860561667087137487e-03,-3.795727809641165518e+00,4.980761711136952319e-01
6.329166666666666829e-01,2.278499999999999943e+02,4.174921659444166266e-01,8.828077520380936405e-03,4.371462792432695421e-01,4.450201806832213003e-03,1.965411329885291547e-02,-4.377875713548723402e-03,-3.783899573825122431e+00,5.105554188968346452e-01
6.333333333333334147e-01,2.280000000000000284e+02,4.157435207913984243e-01,8.555522715275654111e-03,4.355721184836124915e-01,4.665535183885056655e-03,1.982859769221406721e-02,-3.889987531390597456e-03,-3.772072349206323949e+00,5.230467367017763713e-01
6.337500000000000355e-01,2.281500000000000057e+02,4.139948756383806661e-01,8.282967910170455084e-03,4.340028852986881902e-01,4.886075653802285021e-03,2.000800966030752415e-02,-3.396892256368170063e-03,-3.760247430011379066e+00,5.355493323873511402e-01
6.341666666666666563e-01,2.282999999999999829e+02,4.122462304853627968e-01,8.010413105065256056e-03,4.324385784599521498e-01,5.111827750185517216e-03,2.019234797458935304e-02,-2.898585354879738840e-03,-3.748426100775829717e+00,5.480624110239158409e-01
6.345833333333333881e-01,2.284500000000000171e+02,4.104975853323445945e-01,7.737858299959973762e-03,4.308791962056842118e-01,5.342795674852908808e-03,2.038161087333961730e-02,-2.395062625107064955e-03,-3.736609636179211158e+00,5.605851749954046115e-01
6.350000000000000089e-01,2.285999999999999943e+02,4.087489401793268362e-01,7.465303494854774735e-03,4.293247362451306781e-01,5.578983296739673664e-03,2.057579606580384191e-02,-1.886320198115101071e-03,-3.724799300882279507e+00,5.731168241015289766e-01
6.354166666666667407e-01,2.287500000000000284e+02,4.070002950263086339e-01,7.192748689749506319e-03,4.277751957627093371e-01,5.820394150844805832e-03,2.077490073640070323e-02,-1.372354538904700487e-03,-3.712996349366338489e+00,5.856565556601319722e-01
6.358333333333333615e-01,2.289000000000000057e+02,4.052516498732908756e-01,6.920193884644307292e-03,4.262305714222871522e-01,6.067031437215856041e-03,2.097892154899627659e-02,-8.531624474284512510e-04,-3.701202025774855908e+00,5.982035646096143244e-01
6.362500000000000933e-01,2.290500000000000398e+02,4.035030047202725623e-01,6.647639079539024998e-03,4.246908593715178482e-01,6.318898019981132944e-03,2.118785465124528589e-02,-3.287410595578920541e-04,-3.689417563757213969e+00,6.107570436114957424e-01
6.366666666666667140e-01,2.292000000000000171e+02,4.017543595672548040e-01,6.375084274433825970e-03,4.231560552462486635e-01,6.575996426421084826e-03,2.140169567899385950e-02,2.009121519872588552e-04,-3.677644186314773300e+00,6.233161831530147357e-01
6.370833333333333348e-01,2.293499999999999943e+02,4.000057144142370458e-01,6.102529469328626943e-03,4.216261541749862785e-01,6.838328846083775378e-03,2.162043976074923268e-02,7.357993767551484349e-04,-3.665883105649162754e+00,6.358801716498259093e-01
6.375000000000000666e-01,2.295000000000000284e+02,3.982570692612188434e-01,5.829974664223344649e-03,4.201011507834297443e-01,7.105897129943705877e-03,2.184408152221090083e-02,1.275922465720361228e-03,-3.654135523012867370e+00,6.484481955487065852e-01
