motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,beta_cdf_small,beta_cdf_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,beta_cdf_dsmall_dt,beta_cdf_dlarge_dt
6.055555555555556246e-01,2.180000000000000284e+02,3.813310452179012877e-01,5.567639376642631241e-03,6.927846446757636167e-01,2.695978244208752095e-03,-2.507754773025346218e+00,4.480548982663560276e-01,-4.204682670830035995e+00,-2.807591619866354749e-01
6.059027777777777901e-01,2.181250000000000000e+02,3.804626673618736188e-01,5.724285197019467544e-03,6.913238234206070532e-01,2.599358146569640503e-03,-2.494114054216197474e+00,4.542244063447870017e-01,-4.209641166345066132e+00,-2.757717166485526561e-01
6.062500000000000666e-01,2.182500000000000284e+02,3.795990129743337382e-01,5.883072561076604055e-03,6.898612873328605621e-01,2.504470720630092018e-03,-2.480547594531504085e+00,4.603901898638481649e-01,-4.214560106474030121e+00,-2.707789751550229718e-01
6.065972222222222321e-01,2.183750000000000000e+02,3.787400562708648222e-01,6.044000175563864555e-03,6.883970501471086134e-01,2.411317803056255669e-03,-2.467055393971289590e+00,4.665522488235242515e-01,-4.219439490785687141e+00,-2.657809507030454710e-01
6.069444444444445086e-01,2.185000000000000284e+02,3.778857714670476597e-01,6.207066747231822224e-03,6.869311255980836695e-01,2.319901225846243264e-03,-2.453637452535536667e+00,4.727105832238266414e-01,-4.224279318853088050e+00,-2.607776569830582147e-01
6.072916666666666741e-01,2.186250000000000000e+02,3.770361327784644279e-01,6.372270982830577531e-03,6.854635274206675177e-01,2.230222816155258414e-03,-2.440293770224250647e+00,4.788651930647516708e-01,-4.229079590253562060e+00,-2.557691082076773426e-01
6.076388888888889506e-01,2.187500000000000284e+02,3.761911144206974700e-01,6.539611589110155485e-03,6.839942693498850534e-01,2.142284396107974487e-03,-2.427024347037443519e+00,4.850160783462954539e-01,-4.233840304568701640e+00,-2.507553191426948325e-01
6.079861111111111160e-01,2.188750000000000000e+02,3.753506906093272422e-01,6.709087272821070286e-03,6.825233651209090535e-01,2.056087782602022962e-03,-2.413829182975091303e+00,4.911632390684653737e-01,-4.238561461384316331e+00,-2.457363051406225851e-01
6.083333333333333925e-01,2.190000000000000284e+02,3.745148355599362544e-01,6.880696740713344341e-03,6.810508284690521830e-01,1.971634787096498975e-03,-2.400708278037206878e+00,4.973066752312578775e-01,-4.243243060290444291e+00,-2.407120821769972163e-01
6.086805555555555580e-01,2.191250000000000000e+02,3.736835234881065171e-01,7.054438699537215161e-03,6.795766731297716579e-01,1.888927215389690772e-03,-2.387661632223794683e+00,5.034463868346693571e-01,-4.247885100881297227e+00,-2.356826668897836208e-01
6.090277777777778345e-01,2.192500000000000284e+02,3.728567286094189304e-01,7.230311856043124957e-03,6.781009128386620288e-01,1.807966867381937803e-03,-2.374689245534838733e+00,5.095823738787108592e-01,-4.252487582755266615e+00,-2.306480766221585543e-01
6.093750000000000000e-01,2.193750000000000000e+02,3.720344251394565038e-01,7.408314916980895774e-03,6.766235613314595110e-01,1.728755536822500953e-03,-2.361791117970360787e+00,5.157146363633671182e-01,-4.257050505514882843e+00,-2.256083294691238750e-01
6.097222222222222765e-01,2.195000000000000284e+02,3.712165872938001931e-01,7.588446589101030537e-03,6.751446323440348785e-01,1.651295011039444205e-03,-2.348967249530344858e+00,5.218431742886497915e-01,-4.261573868766803663e+00,-2.205634443282984136e-01
6.100694444444444420e-01,2.196250000000000000e+02,3.704031892880319532e-01,7.770705579153703441e-03,6.736641396123963510e-01,1.575587070652750832e-03,-2.336217640214795388e+00,5.279679876545552153e-01,-4.266057672121797317e+00,-2.155134409554457786e-01
6.104166666666667185e-01,2.197500000000000284e+02,3.695942053377343495e-01,7.955090593888942962e-03,6.721820968726863743e-01,1.501633489264020405e-03,-2.323542290023723478e+00,5.340890764610790598e-01,-4.270501915194714115e+00,-2.104583400252614533e-01
6.107638888888888840e-01,2.198750000000000000e+02,3.687896096584876715e-01,8.141600326594250481e-03,6.706985178611806209e-01,1.429436033127395866e-03,-2.310941198957108700e+00,5.402058365323634259e-01,-4.274906597604464231e+00,-2.053981631980739131e-01
6.111111111111111605e-01,2.200000000000000284e+02,3.679893764658744293e-01,8.330230324997864658e-03,6.692134163142854364e-01,1.358996460794847276e-03,-2.298414367014960824e+00,5.462969002896843618e-01,-4.279271718974017702e+00,-2.003329331931766599e-01
6.114583333333333259e-01,2.201250000000000000e+02,3.671934799754768552e-01,8.520968969862893413e-03,6.677268059685381729e-01,1.290316522733813602e-03,-2.285961794197285180e+00,5.523516401507886364e-01,-4.283597278930355579e+00,-1.952626738696902620e-01
6.118055555555556024e-01,2.202500000000000284e+02,3.664018944028752944e-01,8.713803648725764947e-03,6.662387005606045243e-01,1.223397960916972711e-03,-2.273583480504061782e+00,5.583700561156890174e-01,-4.287883277104481472e+00,-1.901874103158776863e-01
6.121527777777777679e-01,2.203750000000000000e+02,3.656145939636538111e-01,8.908721749121953359e-03,6.647491138272789701e-01,1.158242508378037232e-03,-2.261279425935325271e+00,5.643521481843667420e-01,-4.292129713131373592e+00,-1.851071689481178228e-01
6.125000000000000444e-01,2.205000000000000284e+02,3.648315528733923063e-01,9.105710658588013484e-03,6.632580595054795580e-01,1.094851888732151874e-03,-2.249049630491045448e+00,5.702979163568382415e-01,-4.296336586649992739e+00,-1.800219776208172862e-01
6.128472222222222099e-01,2.206250000000000000e+02,3.640527453476731790e-01,9.304757764659686570e-03,6.617655513322520111e-01,1.033227815655512810e-03,-2.236894094171233416e+00,5.762073606330956332e-01,-4.300503897303241452e+00,-1.749318657488884154e-01
6.131944444444444864e-01,2.207500000000000284e+02,3.632781456020784949e-01,9.505850454872928970e-03,6.602716030447621787e-01,9.733719923201716731e-04,-2.224812816975893170e+00,5.820804810131370299e-01,-4.304631644737960450e+00,-1.698368644445648334e-01
6.135416666666666519e-01,2.208750000000000000e+02,3.625077278521894875e-01,9.708976116764087352e-03,6.587762283803004770e-01,9.152861107791786547e-04,-2.212805798905014498e+00,5.879172774969692039e-01,-4.308719828604908209e+00,-1.647370066708091774e-01
6.138888888888889284e-01,2.210000000000000000e+02,3.617414663135882225e-01,9.914122137868982762e-03,6.572794410762762274e-01,8.589718512937986232e-04,-2.200873039958604060e+00,5.937177500845887135e-01,-4.312768448558741419e+00,-1.596323274138263526e-01
6.142361111111110938e-01,2.211250000000000000e+02,3.609793352018570989e-01,1.012127590572362359e-02,6.557812548702199873e-01,8.044308815984282327e-04,-2.189014540136668963e+00,5.994818987759921169e-01,-4.316777504257987452e+00,-1.545228638778324837e-01
6.145833333333333703e-01,2.212500000000000000e+02,3.602213087325759067e-01,1.033042480786443458e-02,6.542816834997771114e-01,7.516648560923483565e-04,-2.177230299439183003e+00,6.052097235711899614e-01,-4.320746995365056797e+00,-1.494086557057242304e-01
6.149305555555555358e-01,2.213750000000000000e+02,3.594673611213290432e-01,1.054155623182682043e-02,6.527807407027120812e-01,7.006754149511123120e-04,-2.165520317866182598e+00,6.109012244701682581e-01,-4.324676921546188879e+00,-1.442897452301894201e-01
6.152777777777778123e-01,2.215000000000000000e+02,3.587174665836965204e-01,1.075465756514727353e-02,6.512784402169045084e-01,6.514641831435471304e-04,-2.153884595417639769e+00,6.165564014729369990e-01,-4.328567282471467159e+00,-1.391661777606320871e-01
6.156249999999999778e-01,2.216250000000000000e+02,3.579715993352605707e-01,1.096971619536174329e-02,6.497747957803461372e-01,6.040327693419555999e-04,-2.142323132093564286e+00,6.221752545794934086e-01,-4.332418077814776503e+00,-1.340380019125951283e-01
6.159722222222222543e-01,2.217500000000000000e+02,3.572297335916033156e-01,1.118671951000610280e-02,6.482698211311419545e-01,5.583827647105408295e-04,-2.130835927893960591e+00,6.277577837898336011e-01,-4.336229307253812948e+00,-1.289052699878341646e-01
6.163194444444444198e-01,2.218750000000000000e+02,3.564918435683059883e-01,1.140565489661664496e-02,6.467635300075101901e-01,5.145157415498143949e-04,-2.119422982818818912e+00,6.333039891039646818e-01,-4.340000970470044628e+00,-1.237680384152380214e-01
6.166666666666666963e-01,2.220000000000000000e+02,3.557579034809506546e-01,1.162650974272925151e-02,6.452559361477760991e-01,4.724332517777034171e-04,-2.108084296868144136e+00,6.388138705218830982e-01,-4.343733067148709104e+00,-1.186263682652128337e-01
6.170138888888888618e-01,2.221250000000000000e+02,3.550278875451196581e-01,1.184927143587986322e-02,6.437470532903755149e-01,4.321368252151466067e-04,-2.096819870041946476e+00,6.442874280435854084e-01,-4.347425596978798268e+00,-1.134803258536270648e-01
6.173611111111111382e-01,2.222500000000000000e+02,3.543017699763930106e-01,1.207392736360490999e-02,6.422368951738501863e-01,3.936279676446386962e-04,-2.085629702340197511e+00,6.497246616690818266e-01,-4.351078559653037026e+00,-1.083299834556679109e-01
6.177083333333333037e-01,2.223750000000000000e+02,3.535795249903549431e-01,1.230046491343992840e-02,6.407254755368504417e-01,3.569081585980120211e-04,-2.074513793762933211e+00,6.551255713983591411e-01,-4.354691954867864645e+00,-1.031754201558793826e-01
6.180555555555555802e-01,2.225000000000000000e+02,3.528611268025853009e-01,1.252887147292127551e-02,6.392128081181274180e-01,3.219788488199035246e-04,-2.063472144310127376e+00,6.604901572314266778e-01,-4.358265782323441861e+00,-9.801672286851580151e-02
6.184027777777778567e-01,2.226250000000000284e+02,3.521465496286665942e-01,1.275913442958496839e-02,6.376989066565390551e-01,2.888414573418700716e-04,-2.052504753981788443e+00,6.658184191682821051e-01,-4.361800041723604693e+00,-9.285398757328186536e-02
6.187500000000000222e-01,2.227500000000000000e+02,3.514357676841808331e-01,1.299124117096674483e-02,6.361837848910447679e-01,2.574973680820044695e-04,-2.041611622777921298e+00,6.711103572089213154e-01,-4.365294732775875097e+00,-8.768732082646329973e-02
6.190972222222222987e-01,2.228750000000000284e+02,3.507287551847090290e-01,1.322517908460323945e-02,6.346674565607035579e-01,2.279479258583414012e-04,-2.030792750698512172e+00,6.763659713533544116e-01,-4.368749855191436993e+00,-8.251684162891906316e-02
6.194444444444444642e-01,2.230000000000000000e+02,3.500254863458339138e-01,1.346093555802978410e-02,6.331499354046760120e-01,2.001944316795125310e-04,-2.020048137743578831e+00,6.815852616015681820e-01,-4.372165408685116716e+00,-7.734268376313344073e-02
6.197916666666667407e-01,2.231250000000000284e+02,3.493259353831366099e-01,1.369849797878293883e-02,6.316312351622191956e-01,1.742381371172547057e-04,-2.009377783913108395e+00,6.867682279535728407e-01,-4.375541392975389243e+00,-7.216499875664783570e-02
6.201388888888889062e-01,2.232500000000000000e+02,3.486300765121990719e-01,1.393785373439851427e-02,6.301113695726887620e-01,1.500802375119511599e-04,-1.998781689207105305e+00,6.919148704093647240e-01,-4.378877807784334664e+00,-6.698395969740605915e-02
6.204861111111111827e-01,2.233750000000000284e+02,3.479378839486037545e-01,1.417899021241246504e-02,6.285903523755348443e-01,1.277218636590580808e-04,-1.988259853625577112e+00,6.970251889689409452e-01,-4.382174652837655060e+00,-6.179976623149353865e-02
6.208333333333333481e-01,2.235000000000000000e+02,3.472493319079312246e-01,1.442189480036106496e-02,6.270681973103040541e-01,1.071640714856996628e-04,-1.977812277168507826e+00,7.020991836323074997e-01,-4.385431927864638979e+00,-5.661265124104691848e-02
6.211805555555556246e-01,2.236250000000000284e+02,3.465643946057634928e-01,1.466655488578034322e-02,6.255449181166350403e-01,8.840782901153923501e-05,-1.967438959835902113e+00,7.071368543994626110e-01,-4.388649632598160544e+00,-5.142288997519411237e-02
6.215277777777777901e-01,2.237500000000000000e+02,3.458830462576836240e-01,1.491295785620596996e-02,6.240205285342591557e-01,7.145399954178136980e-05,-1.957139901627775513e+00,7.121382012703998399e-01,-4.391827766774664354e+00,-4.623081287791114963e-02
6.218750000000000666e-01,2.238750000000000284e+02,3.452052610792713527e-01,1.516109109917464053e-02,6.224950423029971258e-01,5.630331948014504981e-05,-1.946915102544099385e+00,7.171032242451325089e-01,-4.394966330134149501e+00,-4.103682420141202547e-02
6.222222222222222321e-01,2.240000000000000000e+02,3.445310132861106323e-01,1.541094200222169024e-02,6.209684731627623799e-01,4.295636817475165199e-05,-1.936764562584906590e+00,7.220319233236454082e-01,-4.398065322420160683e+00,-3.584143009564729615e-02
6.225694444444445086e-01,2.241250000000000284e+02,3.438602770937816411e-01,1.566249795288354729e-02,6.194408348535533904e-01,3.141352543589721717e-05,-1.926688281750172704e+00,7.269242985059488626e-01,-4.401124743379781989e+00,-3.064528311649918069e-02
6.229166666666666741e-01,2.242500000000000000e+02,3.431930267178667782e-01,1.591574633869622182e-02,6.179121411154588905e-01,2.167490887150515212e-05,-1.916686260039906164e+00,7.317803497920396527e-01,-4.404144592763600485e+00,-2.544925728786580355e-02
6.232638888888889506e-01,2.243750000000000284e+02,3.425292363739479429e-01,1.617067454719559733e-02,6.163824056886511027e-01,1.374027568978848834e-05,-1.906758497454110524e+00,7.366000771819156689e-01,-4.407124870325732857e+00,-2.025458563419209324e-02
6.236111111111111160e-01,2.245000000000000000e+02,3.418688802776065350e-01,1.642726996591788863e-02,6.148516423133881803e-01,7.608855294494789998e-06,-1.896904993992778676e+00,7.413834806755812412e-01,-4.410065575823779227e+00,-1.506314330324870672e-02
6.239583333333333925e-01,2.246250000000000284e+02,3.412119326444244538e-01,1.668551998239905035e-02,6.133198647300119877e-01,3.279025349134986788e-06,-1.887125749655913287e+00,7.461305602730339270e-01,-4.412966709018831146e+00,-9.878144356591487402e-03
6.243055555555555580e-01,2.247500000000000000e+02,3.405583676899841539e-01,1.694541198417488792e-02,6.117870866789467676e-01,7.475307005621902947e-07,-1.877420764443522572e+00,7.508413159742703957e-01,-4.415828269675453832e+00,-4.706513337883007006e-03
6.246527777777778345e-01,2.248750000000000284e+02,3.399081596298657582e-01,1.720693335878216781e-02,6.102533219006971432e-01,1.594224967312691354e-08,-1.867790038355583659e+00,7.555157477793014165e-01,-4.418650257561674621e+00,1.122579721450828617e-03
6.250000000000000000e-01,2.250000000000000000e+02,3.392612826796531644e-01,1.747007149375595647e-02,6.087185841358483396e-01,2.833959337110293090e-06,-1.858233571392127637e+00,7.601538556881126674e-01,-4.421432672448976753e+00,1.515510975394632545e-02
6.253472222222222765e-01,2.251250000000000284e+02,3.386177110549266622e-01,1.773481377663300995e-02,6.071828871250637416e-01,1.055446897705325797e-05,-1.848751363553130522e+00,7.647556397007148066e-01,-4.424175514112283381e+00,2.932611344381058291e-02
6.256944444444444420e-01,2.252500000000000000e+02,3.379774189712683730e-01,1.800114759494907818e-02,6.056462446090860041e-01,2.320446977782717032e-05,-1.839343414838600532e+00,7.693210998171042814e-01,-4.426878782329949580e+00,4.354286456382736731e-02
6.260416666666667185e-01,2.253750000000000284e+02,3.373403806442605291e-01,1.826906033624017822e-02,6.041086703287308346e-01,4.079498083880241300e-05,-1.830009725248541663e+00,7.738502360372793154e-01,-4.429542476883755242e+00,5.778079891316459382e-02
6.263888888888888840e-01,2.255000000000000000e+02,3.367065702894841972e-01,1.853853938804252491e-02,6.025701780248933215e-01,6.333106686405085678e-05,-1.820750294782945922e+00,7.783430483612436834e-01,-4.432166597558888199e+00,7.202788498262921446e-02
6.267361111111111605e-01,2.256250000000000284e+02,3.360759621225216098e-01,1.880957213789199653e-02,6.010307814385388303e-01,9.081456202564973542e-05,-1.811565123441817526e+00,7.827995367889951650e-01,-4.434751144143938006e+00,8.627691776247187194e-02
6.270833333333333259e-01,2.257500000000000000e+02,3.354485303589549994e-01,1.908214597332454771e-02,5.994904943107072226e-01,1.232452561216279378e-04,-1.802454211225163583e+00,7.872197013205305405e-01,-4.437296116430887061e+00,1.005230828215640387e-01
6.274305555555556024e-01,2.258750000000000284e+02,3.348242492143645443e-01,1.935624828187673327e-02,5.979493303825103023e-01,1.606215239182052395e-04,-1.793417558132961442e+00,7.916035419558604680e-01,-4.439801514215098166e+00,1.147629293182572674e-01
6.277777777777777679e-01,2.260000000000000000e+02,3.342030929043341425e-01,1.963186645108375497e-02,5.964073033951301506e-01,2.029407006716065691e-04,-1.784455164165241747e+00,7.959510586949706257e-01,-4.442267337295310092e+00,1.289938593911681142e-01
6.281250000000000444e-01,2.261250000000000284e+02,3.335850356444440279e-01,1.990898786848230642e-02,5.948644270898174602e-01,2.501993246937951197e-04,-1.775567029321981627e+00,8.002622515378716717e-01,-4.444693585473622477e+00,1.432138449115898937e-01
