motor_time_fraction,motor_angle_deg,source16_aligned_small,source16_aligned_large,hybrid_small,hybrid_large,source16_aligned_dsmall_dt,source16_aligned_dlarge_dt,hybrid_dsmall_dt,hybrid_dlarge_dt
1.576388888888888840e-01,5.675000000000000000e+01,4.508439623462831003e-01,6.887640432385387923e-01,4.976964315659838101e-01,7.449575774268581974e-01,2.311435633411910828e+00,-2.024904060650066118e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.579861111111111049e-01,5.687500000000000000e+01,4.516478066400623770e-01,6.880609312949459433e-01,4.983916607462902659e-01,7.442864675087850213e-01,2.318685662056303887e+00,-2.025011576315269402e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.583333333333333259e-01,5.700000000000000000e+01,4.524541455583360183e-01,6.873577915592429255e-01,4.990868899265966663e-01,7.436153575907120672e-01,2.325804670503200278e+00,-2.025064143206527056e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.586805555555555747e-01,5.712500000000000711e+01,4.532629336079811999e-01,6.866546431108644377e-01,4.997821191069031221e-01,7.429442476726388911e-01,2.332792658752612436e+00,-2.025061761323839082e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.590277777777777957e-01,5.725000000000000711e+01,4.540741252958730434e-01,6.859515050292462890e-01,5.004773482872094670e-01,7.422731377545657150e-01,2.339649626804534588e+00,-2.025004430667205924e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.593750000000000167e-01,5.737500000000000711e+01,4.548876751288876141e-01,6.852483963938238443e-01,5.011725774675159784e-01,7.416020278364925389e-01,2.346375574658965846e+00,-2.024892151236627136e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.597222222222222376e-01,5.750000000000000711e+01,4.557035376139006444e-01,6.845453362840324685e-01,5.018678066478223787e-01,7.409309179184193628e-01,2.352970502315907542e+00,-2.024724923032102275e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.600694444444444586e-01,5.762500000000000711e+01,4.565216672577877555e-01,6.838423437793077486e-01,5.025630358281288901e-01,7.402598080003464087e-01,2.359434409775356123e+00,-2.024502746053632674e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.604166666666666796e-01,5.775000000000000711e+01,4.573420185674254013e-01,6.831394379590848276e-01,5.032582650084352904e-01,7.395886980822732326e-01,2.365767297037316919e+00,-2.024225620301217887e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.607638888888889006e-01,5.787500000000000711e+01,4.581645460496891475e-01,6.824366379027990703e-01,5.039534941887416908e-01,7.389175881642000565e-01,2.371969164101787264e+00,-2.023893545774857472e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.611111111111111216e-01,5.800000000000000711e+01,4.589892042114548931e-01,6.817339626898860638e-01,5.046487233690480911e-01,7.382464782461268804e-01,2.378040010968768048e+00,-2.023506522474550984e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.614583333333333426e-01,5.812500000000000000e+01,4.598159475595982038e-01,6.810314313997818392e-01,5.053439525493546025e-01,7.375753683280538153e-01,2.383979837638255272e+00,-2.023064550400300199e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.618055555555555636e-01,5.825000000000000000e+01,4.606447306009955889e-01,6.803290631119203180e-01,5.060391817296610029e-01,7.369042584099807502e-01,2.389788644110256044e+00,-2.022567629552102897e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.621527777777777846e-01,5.837500000000000000e+01,4.614755078425225032e-01,6.796268769057377535e-01,5.067344109099672922e-01,7.362331484919075741e-01,2.395466430384765033e+00,-2.022015759929959966e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.625000000000000056e-01,5.850000000000000000e+01,4.623082337910549566e-01,6.789248918606695105e-01,5.074296400902738036e-01,7.355620385738343980e-01,2.401013196461785348e+00,-2.021408941533872738e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.628472222222222265e-01,5.862500000000000000e+01,4.631428629534680153e-01,6.782231270561510650e-01,5.081248692705802039e-01,7.348909286557612219e-01,2.406428942341308996e+00,-2.020747174363839438e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.631944444444444475e-01,5.875000000000000000e+01,4.639793498366390767e-01,6.775216015716176710e-01,5.088200984508867153e-01,7.342198187376882679e-01,2.411713668023348411e+00,-2.020030458419860508e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.635416666666666685e-01,5.887500000000000000e+01,4.648176489474430406e-01,6.768203344865043602e-01,5.095153276311930046e-01,7.335487088196150918e-01,2.416867373507896932e+00,-2.019258793701936394e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.638888888888888895e-01,5.900000000000000000e+01,4.656577147927561944e-01,6.761193448802472750e-01,5.102105568114995160e-01,7.328775989015420267e-01,2.421890058794955447e+00,-2.018432180210066651e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.642361111111111105e-01,5.912500000000000000e+01,4.664995018794532711e-01,6.754186518322818911e-01,5.109057859918059163e-01,7.322064889834688506e-01,2.426781723884519515e+00,-2.017550617944251723e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.645833333333333315e-01,5.925000000000000000e+01,4.673429647144119459e-01,6.747182744220425743e-01,5.116010151721124277e-01,7.315353790653956745e-01,2.431542368776597574e+00,-2.016614106904492054e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.649305555555555525e-01,5.937500000000000000e+01,4.681880578045070629e-01,6.740182317289650227e-01,5.122962443524188281e-01,7.308642691473226094e-01,2.436171993471185182e+00,-2.015622647090784980e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.652777777777777735e-01,5.950000000000000000e+01,4.690347356566146320e-01,6.733185428324852673e-01,5.129914735327252284e-01,7.301931592292494333e-01,2.440670597968282340e+00,-2.014576238503133165e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.656249999999999944e-01,5.962500000000000000e+01,4.698829527776102188e-01,6.726192268120388951e-01,5.136867027130316288e-01,7.295220493111763682e-01,2.445038182267887272e+00,-2.013474881141537498e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.659722222222222154e-01,5.975000000000000000e+01,4.707326636743702775e-01,6.719203027470602718e-01,5.143819318933380291e-01,7.288509393931031921e-01,2.449274746370004419e+00,-2.012318575005995314e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.663194444444444642e-01,5.987500000000000711e+01,4.715838228537705401e-01,6.712217897169853176e-01,5.150771610736445405e-01,7.281798294750300160e-01,2.453380290274631115e+00,-2.011107320096507056e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.666666666666666852e-01,6.000000000000000711e+01,4.724363848226866280e-01,6.705237068012493973e-01,5.157723902539508298e-01,7.275087195569568399e-01,2.457354813981767361e+00,-2.009841116413073614e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.670138888888889062e-01,6.012500000000000711e+01,4.732903040879943846e-01,6.698260730792878759e-01,5.164676194342573412e-01,7.268376096388837748e-01,2.461198317491413157e+00,-2.008519963955694987e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.673611111111111271e-01,6.025000000000000711e+01,4.741455351565696530e-01,6.691289076305366734e-01,5.171628486145637416e-01,7.261664997208105987e-01,2.464910800803567614e+00,-2.007143862724372063e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.677083333333333481e-01,6.037500000000000711e+01,4.750020325352888317e-01,6.684322295344302667e-01,5.178580777948702529e-01,7.254953898027374226e-01,2.468492263918232954e+00,-2.005712812719102178e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.680555555555555691e-01,6.050000000000000711e+01,4.758597507310273755e-01,6.677360578704045757e-01,5.185533069751765423e-01,7.248242798846643575e-01,2.471942706835408288e+00,-2.004226813939887109e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.684027777777777901e-01,6.062500000000000711e+01,4.767186442506604060e-01,6.670404117178951875e-01,5.192485361554830536e-01,7.241531699665912925e-01,2.475262129555090063e+00,-2.002685866386726854e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.687500000000000111e-01,6.075000000000000711e+01,4.775786676010653764e-01,6.663453101563366898e-01,5.199437653357894540e-01,7.234820600485181163e-01,2.478450532077285828e+00,-2.001089970059620970e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.690972222222222321e-01,6.087500000000000000e+01,4.784397752891174083e-01,6.656507722651652248e-01,5.206389945160959654e-01,7.228109501304449402e-01,2.481507914401990256e+00,-1.999439124958569236e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.694444444444444531e-01,6.100000000000000000e+01,4.793019218216922894e-01,6.649568171238160463e-01,5.213342236964023657e-01,7.221398402123718752e-01,2.484434276529204677e+00,-1.997733331083572539e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.697916666666666741e-01,6.112500000000000000e+01,4.801650617056659742e-01,6.642634638117242973e-01,5.220294528767086550e-01,7.214687302942988101e-01,2.487229618458928204e+00,-1.995972588434629991e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.701388888888888951e-01,6.125000000000000000e+01,4.810291494479140284e-01,6.635707314083260089e-01,5.227246820570151664e-01,7.207976203762256340e-01,2.489893940191161281e+00,-1.994156897011742480e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.704861111111111160e-01,6.137500000000000000e+01,4.818941395553127949e-01,6.628786389930559908e-01,5.234199112373215668e-01,7.201265104581524579e-01,2.492427241725904352e+00,-1.992286256814909118e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.708333333333333370e-01,6.150000000000000000e+01,4.827599865347380614e-01,6.621872056453496080e-01,5.241151404176280781e-01,7.194554005400792818e-01,2.494829523063157861e+00,-1.990360667844130349e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.711805555555555580e-01,6.162500000000000000e+01,4.836266448930651718e-01,6.614964504446428917e-01,5.248103695979343675e-01,7.187842906220063277e-01,2.497100784202920032e+00,-1.988380130099407284e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.715277777777777790e-01,6.175000000000000000e+01,4.844940691371707464e-01,6.608063924703704295e-01,5.255055987782408788e-01,7.181131807039331516e-01,2.499241025145192197e+00,-1.986344643580737701e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.718750000000000000e-01,6.187500000000000000e+01,4.853622137739304065e-01,6.601170508019679195e-01,5.262008279585472792e-01,7.174420707858599755e-01,2.501250245889974355e+00,-1.984254208288122934e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.722222222222222210e-01,6.200000000000000000e+01,4.862310333102199400e-01,6.594284445188709487e-01,5.268960571388537906e-01,7.167709608677867994e-01,2.503128446437266952e+00,-1.982108824221561649e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.725694444444444420e-01,6.212500000000000000e+01,4.871004822529151901e-01,6.587405927005145490e-01,5.275912863191600799e-01,7.160998509497138453e-01,2.504875626787069098e+00,-1.979908491381055624e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.729166666666666630e-01,6.225000000000000000e+01,4.879705151088913340e-01,6.580535144263347513e-01,5.282865154994665913e-01,7.154287410316406692e-01,2.506491786939379907e+00,-1.977653209766605302e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.732638888888888840e-01,6.237500000000000000e+01,4.888410863850257138e-01,6.573672287534534364e-01,5.289817446797729916e-01,7.147576311135674931e-01,2.507976926894200709e+00,-1.975343980705086322e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.736111111111111049e-01,6.250000000000000000e+01,4.897121505881933956e-01,6.566817495257224468e-01,5.296769738600793920e-01,7.140865211954943170e-01,2.509331046651531949e+00,-1.973016217611880396e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.739583333333333537e-01,6.262500000000000711e+01,4.905836622252703894e-01,6.559970787088706956e-01,5.303722030403859033e-01,7.134154112774212519e-01,2.510554146211372739e+00,-1.970687534040191702e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.743055555555555747e-01,6.275000000000000711e+01,4.914555758031316501e-01,6.553132166225091870e-01,5.310674322206921927e-01,7.127443013593481869e-01,2.511646225573723079e+00,-1.968357929990021571e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.746527777777777957e-01,6.287500000000000711e+01,4.923278458286546866e-01,6.546301635862480373e-01,5.317626614009987041e-01,7.120731914412750108e-01,2.512607284738583857e+00,-1.966027405461368227e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.750000000000000167e-01,6.300000000000000711e+01,4.932004268087146204e-01,6.539479199196976955e-01,5.324578905813051044e-01,7.114020815232018347e-01,2.513437323705953741e+00,-1.963695960454232781e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.753472222222222376e-01,6.312500000000000711e+01,4.940732732501871838e-01,6.532664859424691661e-01,5.331531197616116158e-01,7.107309716051286586e-01,2.514136342475833175e+00,-1.961363594968614565e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.756944444444444586e-01,6.325000000000000711e+01,4.949463396599479426e-01,6.525858619741733424e-01,5.338483489419179051e-01,7.100598616870555935e-01,2.514704341048223046e+00,-1.959030309004515802e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.760416666666666796e-01,6.337500000000000711e+01,4.958195805448736282e-01,6.519060483344200074e-01,5.345435781222244165e-01,7.093887517689825284e-01,2.515141319423122912e+00,-1.956696102561933159e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.763888888888889006e-01,6.350000000000000711e+01,4.966929504118395844e-01,6.512270453428199435e-01,5.352388073025308168e-01,7.087176418509093523e-01,2.515447277600531439e+00,-1.954360975640867748e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.767361111111111216e-01,6.362500000000000711e+01,4.975664037677217655e-01,6.505488533189838218e-01,5.359340364828373282e-01,7.080465319328361762e-01,2.515622215580450849e+00,-1.952024928241320456e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.770833333333333426e-01,6.375000000000000000e+01,4.984398951193955707e-01,6.498714725825228689e-01,5.366292656631436175e-01,7.073754220147630001e-01,2.515666133362879364e+00,-1.949687960363292172e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.774305555555555636e-01,6.387500000000000000e+01,4.993133789737378425e-01,6.491949034530463125e-01,5.373244948434500179e-01,7.067043120966899350e-01,2.515579030947817873e+00,-1.947350072006778676e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.777777777777777846e-01,6.400000000000000000e+01,5.001868098376237581e-01,6.485191462501657123e-01,5.380197240237565293e-01,7.060332021786168699e-01,2.515360908335265488e+00,-1.945011263171784188e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.781250000000000056e-01,6.412500000000000000e+01,5.010601422179294939e-01,6.478442012934914063e-01,5.387149532040629296e-01,7.053620922605436938e-01,2.515011765525223986e+00,-1.942671533858306487e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.784722222222222265e-01,6.425000000000000000e+01,5.019333306215300050e-01,6.471700689026345099e-01,5.394101823843694410e-01,7.046909823424705177e-01,2.514531602517691589e+00,-1.940330884066349126e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.788194444444444475e-01,6.437500000000000000e+01,5.028063295553026890e-01,6.464967493972048063e-01,5.401054115646757303e-01,7.040198724243974526e-01,2.513920419312669186e+00,-1.937989313795906998e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.791666666666666685e-01,6.450000000000000000e+01,5.036790935261227231e-01,6.458242430968130776e-01,5.408006407449822417e-01,7.033487625063243875e-01,2.513178215910155888e+00,-1.935646823046983211e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.795138888888888895e-01,6.462500000000000000e+01,5.045515770408658396e-01,6.451525503210699952e-01,5.414958699252886420e-01,7.026776525882512114e-01,2.512304992310153029e+00,-1.933303411819576434e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.798611111111111105e-01,6.475000000000000000e+01,5.054237346064076597e-01,6.444816713895863414e-01,5.421910991055951534e-01,7.020065426701780353e-01,2.511300748512660164e+00,-1.930959080113688220e+00,2.002260039282503623e+00,-1.932796564050607069e+00
1.802083333333333315e-01,6.487500000000000000e+01,5.062955207296249149e-01,6.438116066219723432e-01,5.428863282859014427e-01,7.013354327521049703e-01,2.510165484517676404e+00,-1.928613827929316793e+00,2.002260039282503623e+00,-1.932796564050607069e+00
